"cooc_method","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"dist_kullbackleibler|sim_mutInfo","18.44189144189144","","copresence","Basommatophora->Malacostraca","2","4.793690062094103|0.24478213539610394","dist_kullbackleibler=copresence|sim_mutInfo=unknown","dist_kullbackleibler=3.3927714689796495E-5|sim_mutInfo=0.2932937684520469","dist_kullbackleibler=4.793690062094103|sim_mutInfo=0.24478213539610394","Basommatophora->Malacostraca","9.0365705947","8.77505115","2.611599302568705","4.793690062094103","0.0050688494525205074","0.0050688494525205074","0.020870333191833262","4.750526242067924|0.26386599396998534","4.500626919910786|0.2536328616876975","100.0|100.0","1.1575608215574587|0.08775165165304231","false","","Basommatophora->Malacostraca","0.020870333191833262"
"correl_pearson|dist_bray|sim_mutInfo|dist_kullbackleibler","38.58968253968255","","copresence","Basommatophora->Metridium","4","0.7259671221179778|0.5370079490421085|0.14494760987101296|6.1148490428388484","correl_pearson=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_pearson=0.01943099039482593|dist_bray=0.12568911230422675|sim_mutInfo=0.3159772570463635|dist_kullbackleibler=5.206235442756224E-10","correl_pearson=0.7259671221179778|dist_bray=0.5370079490421085|sim_mutInfo=0.14494760987101296|dist_kullbackleibler=6.1148490428388484","Basommatophora->Metridium","","","","0.7259671221179778","1.8420820424580597E-10","1.8420820424580597E-10","3.4372467047568478E-9","-100.0|-100.0|-100.0|-100.0","-100.0|-100.0|-100.0|-100.0","-10.0|-10.0|-10.0|-10.0","-100.0|-100.0|-100.0|-100.0","true","","Basommatophora->Metridium","3.4372467047568478E-9"
"correl_spearman|dist_kullbackleibler|sim_mutInfo|correl_pearson|dist_bray","15.863859180035652","","copresence","Basommatophora->Leptothecata","5","0.515643836000313|3.2272645475790047|0.27274726326890386|0.23040958691011482|0.6219377765339984","correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_pearson=copresence|dist_bray=copresence","correl_spearman=0.052320470185831414|dist_kullbackleibler=9.912240570786324E-6|sim_mutInfo=0.2916407218235292|correl_pearson=0.2767322102825619|dist_bray=0.31496352100973524","correl_spearman=0.515643836000313|dist_kullbackleibler=3.2272645475790047|sim_mutInfo=0.27274726326890386|correl_pearson=0.23040958691011482|dist_bray=0.6219377765339984","Basommatophora->Leptothecata","0.0084022741","-0.003387595","0.12301785721032736","0.515643836000313","1.0477465092861848E-5","1.0477465092861848E-5","8.66861970418853E-5","0.5093951224701785|3.1285699160760214|0.27125095549169875|0.2285912645314141|0.60579703109424","0.5094873789383982|3.0301997483514835|0.264928874003862|0.20518013725025966|0.6068228431675344","100.0|100.0|100.0|100.0|100.0","0.0953136316080498|0.741826718857726|0.09594815668887433|0.16773961734798462|0.07563157563618579","false","","Basommatophora->Leptothecata","8.66861970418853E-5"
"dist_bray|sim_mutInfo|correl_pearson|correl_spearman|dist_kullbackleibler","18.097661488837957","","copresence","Basommatophora->Anthoathecata","5","0.5350016893056886|0.2341148632878176|0.33750694542183357|0.4552925562258677|3.547110898519291","dist_bray=copresence|sim_mutInfo=unknown|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","dist_bray=0.28350672238056784|sim_mutInfo=0.3295045131041717|correl_pearson=0.16714282084539495|correl_spearman=0.10821724251842596|dist_kullbackleibler=0.0032995718617182535","dist_bray=0.5350016893056886|sim_mutInfo=0.2341148632878176|correl_pearson=0.33750694542183357|correl_spearman=0.4552925562258677|dist_kullbackleibler=3.547110898519291","Basommatophora->Anthoathecata","0.6770546904999999","0.67920143","0.05382337579254778","0.5350016893056886","0.003081763999157716","0.003081763999157716","0.013119937025540374","0.5221897979800876|0.24389129994024675|0.3456022763127393|0.44590641989421087|3.436976694139778","0.5147339846246974|0.240868107008273|0.33569948263108773|0.43736356385013386|3.3403077497913065","100.0|100.0|100.0|100.0|100.0","0.07318507631832503|0.09643741230400907|0.1486387240985274|0.1325617978983004|0.8800947729243372","false","","Basommatophora->Anthoathecata","0.013119937025540374"
"correl_spearman|dist_kullbackleibler|correl_pearson|dist_bray","34.989306227541526","","mutualExclusion","Basommatophora->Clitellata","4","-0.31089288548063315|21.92755228096736|-0.13417328695692857|0.9765562989249194","correl_spearman=mutualExclusion|dist_kullbackleibler=mutualExclusion|correl_pearson=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=0.19269427361130065|dist_kullbackleibler=1.5973939230473633E-5|correl_pearson=0.22739932298984367|dist_bray=0.3241822633025129","correl_spearman=-0.31089288548063315|dist_kullbackleibler=21.92755228096736|correl_pearson=-0.13417328695692857|dist_bray=0.9765562989249194","Basommatophora->Clitellata","-0.002003328300000001","0.0076524","0.14375179015965045","-0.31089288548063315","1.670442149862561E-4","1.670442149862561E-4","0.0010439683694247858","-0.3077083458870339|20.836375587004117|-0.14776555759626842|0.9665517101767416","-0.3015134015791941|21.12743444974927|-0.14232974757646658|0.9749454987466178","94.0|94.0|94.0|94.0","0.12403810087407972|2.091110910368023|0.03622044019743458|0.026637435240904797","false","","Basommatophora->Clitellata","0.0010439683694247858"
"correl_pearson|dist_bray|correl_spearman|dist_kullbackleibler|sim_mutInfo","19.240821368174306","","copresence","Basommatophora->Hydrozoa","5","0.31834042070677143|0.5552616760894609|0.44851736937726844|3.6574394941183455|0.16684162499265787","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","correl_pearson=0.1586716739274292|dist_bray=0.30475214252488747|correl_spearman=0.09286889984921365|dist_kullbackleibler=0.003940269393494011|sim_mutInfo=0.34550682202705063","correl_pearson=0.31834042070677143|dist_bray=0.5552616760894609|correl_spearman=0.44851736937726844|dist_kullbackleibler=3.6574394941183455|sim_mutInfo=0.16684162499265787","Basommatophora->Hydrozoa","-0.04378859129999999","-0.049102530000000005","0.13699975522728242","0.31834042070677143","0.0033380586064910567","0.0033380586064910567","0.014142402888370322","0.32750164369420004|0.5407092368898558|0.4407686652851208|3.5337747342333286|0.21642235014223007","0.34068799370978|0.5310071697904652|0.4582519043546799|3.4576145619081595|0.20589643544292457","100.0|100.0|100.0|100.0|100.0","0.13787514959105954|0.07215035806499269|0.11758251173256719|0.763323932351792|0.07661529469017474","false","","Basommatophora->Hydrozoa","0.014142402888370322"
"dist_kullbackleibler|dist_bray|sim_mutInfo|correl_spearman","11.347764560380663","","copresence","Arthropoda->Scyphozoa","4","2.9528096708641924|0.6056948889126098|0.28827092839484214|0.6034828859881557","dist_kullbackleibler=copresence|dist_bray=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_kullbackleibler=4.749705725639597E-4|dist_bray=0.33176019894753805|sim_mutInfo=0.24497735799747228|correl_spearman=0.014401608669875443","dist_kullbackleibler=2.9528096708641924|dist_bray=0.6056948889126098|sim_mutInfo=0.28827092839484214|correl_spearman=0.6034828859881557","Arthropoda->Scyphozoa","5.510485281","5.47342562","1.3449333329553856","2.9528096708641924","3.871647469049222E-4","3.871647469049222E-4","0.00213549360399759","2.744729271701827|0.5845782772361477|0.34101129400765684|0.5997517558777697","2.7744091698839872|0.5931286371355804|0.35504084346747944|0.6070953459330308","100.0|100.0|100.0|100.0","0.7003232409022363|0.09952696756011349|0.11708874839236788|0.07974101483738785","false","","Arthropoda->Scyphozoa","0.00213549360399759"
"dist_bray|dist_kullbackleibler|correl_pearson|correl_spearman|sim_mutInfo","14.723757389933862","","copresence","Arthropoda->Basommatophora","5","0.5435248451723376|2.525431741228887|0.3584059943121532|0.5528552468456964|0.19572526576524973","dist_bray=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence|correl_spearman=copresence|sim_mutInfo=unknown","dist_bray=0.1894079082990643|dist_kullbackleibler=1.022636086922546E-8|correl_pearson=0.10784369529517474|correl_spearman=0.0627248234502637|sim_mutInfo=0.3072712778035285","dist_bray=0.5435248451723376|dist_kullbackleibler=2.525431741228887|correl_pearson=0.3584059943121532|correl_spearman=0.5528552468456964|sim_mutInfo=0.19572526576524973","Arthropoda->Basommatophora","0.7481950785000001","0.755788635","0.06883477761575812","0.5435248451723376","2.260522879993232E-9","2.260522879993232E-9","3.4780325714983587E-8","0.5146381303638053|2.4378655664741697|0.42061473804483746|0.5459880569790596|0.263217086177851","0.5224316044623956|2.4076216586118155|0.39140425745610546|0.5439540365478802|0.26132979540040235","100.0|100.0|100.0|100.0|100.0","0.07042729294041088|0.6538147262478496|0.13894395312490154|0.13169032842158535|0.09989298988024863","true","","Arthropoda->Basommatophora","3.4780325714983587E-8"
"dist_kullbackleibler|sim_mutInfo|correl_spearman","9.152056277056278","","copresence","Arthropoda->Plotocnide-borealis","3","4.7854971825456625|0.2580792606268725|0.4451222051037492","dist_kullbackleibler=copresence|sim_mutInfo=unknown|correl_spearman=copresence","dist_kullbackleibler=7.008296944448489E-4|sim_mutInfo=0.3201741415111921|correl_spearman=0.11096668678124622","dist_kullbackleibler=4.7854971825456625|sim_mutInfo=0.2580792606268725|correl_spearman=0.4451222051037492","Arthropoda->Plotocnide-borealis","7.573208427999998","7.56324084","1.9322324203003272","4.7854971825456625","0.010888551169839444","0.010888551169839444","0.04063514628063486","4.671687749919307|0.2585872347158651|0.42395152399872055","4.6657682535177045|0.24101417288639637|0.4362219662736452","100.0|100.0|100.0","0.8250826500032007|0.09758983699933449|0.12432179224558765","false","","Arthropoda->Plotocnide-borealis","0.04063514628063486"
"correl_pearson|dist_bray|dist_kullbackleibler","21.324428020743813","","copresence","Arthropoda->Neochromadora","3","0.5270303499349711|0.5426770139427266|4.175537342638076","correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_pearson=0.09999740279506919|dist_bray=0.2188499234422101|dist_kullbackleibler=8.145571271933605E-7","correl_pearson=0.5270303499349711|dist_bray=0.5426770139427266|dist_kullbackleibler=4.175537342638076","Arthropoda->Neochromadora","-0.02641970410000001","-0.06338588","0.12256839277058237","0.5270303499349711","1.4142030266395267E-5","1.4142030266395267E-5","1.1275055039662409E-4","0.5199331197486214|0.5504971916911279|4.3512101590791294","0.5355071130011768|0.5402076208929623|4.0454544597108155","98.0|98.0|98.0","0.1817457160757099|0.09771723483010036|1.430719455828593","false","","Arthropoda->Neochromadora","1.1275055039662409E-4"
"correl_spearman|sim_mutInfo|dist_kullbackleibler|correl_pearson|dist_bray","7.1270262572894145","","copresence","Arthropoda->Anthoathecata","5","0.8473469387755096|0.5776404303782656|1.4527264728305613|0.270534765843729|0.45385663976675594","correl_spearman=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_pearson=copresence|dist_bray=copresence","correl_spearman=3.9596426172411325E-4|sim_mutInfo=0.20152778866024806|dist_kullbackleibler=0.0035868664715178467|correl_pearson=0.1898377131427621|dist_bray=0.2598029386175319","correl_spearman=0.8473469387755096|sim_mutInfo=0.5776404303782656|dist_kullbackleibler=1.4527264728305613|correl_pearson=0.270534765843729|dist_bray=0.45385663976675594","Arthropoda->Anthoathecata","-0.009440816400000003","-0.015867345","0.13813489825224914","0.8473469387755096","1.1216302561734004E-5","1.1216302561734004E-5","9.193175090318432E-5","0.8325075023092662|0.46325101493241055|1.28675407521637|0.36075423367585047|0.42211914992618516","0.8412916984898385|0.49877088544240067|1.4012800309200517|0.30218208352710874|0.4493647559611812","100.0|100.0|100.0|100.0|100.0","0.06295501696072356|0.18844351475451313|0.598524579618446|0.21812477638356642|0.11922328972603531","false","","Arthropoda->Anthoathecata","9.193175090318432E-5"
"correl_pearson|correl_spearman|dist_bray|sim_mutInfo|dist_kullbackleibler","6.540634140634139","","copresence","Arthropoda->Decapoda","5","0.19508287631078927|0.5020361702596917|0.6482777970826651|0.18458400491471805|6.13335360216724","correl_pearson=copresence|correl_spearman=copresence|dist_bray=copresence|sim_mutInfo=unknown|dist_kullbackleibler=copresence","correl_pearson=0.27093665627971275|correl_spearman=0.06824108446359156|dist_bray=0.31051040180683664|sim_mutInfo=0.3378664438877091|dist_kullbackleibler=0.012992613350974569","correl_pearson=0.19508287631078927|correl_spearman=0.5020361702596917|dist_bray=0.6482777970826651|sim_mutInfo=0.18458400491471805|dist_kullbackleibler=6.13335360216724","Arthropoda->Decapoda","-0.019026466599999993","-0.05268035","0.11971051431638897","0.19508287631078927","0.010996368499584963","0.010996368499584963","0.04086362361922039","0.2784782313931498|0.4916233642493435|0.6244941866256815|0.21841785188946006|5.634552923992831","0.199906422063915|0.4992149448017842|0.6459247449824832|0.22037944168348167|5.855836516129749","92.0|92.0|92.0|92.0|92.0","0.23787714475658148|0.1118259804015503|0.11325709931719245|0.09536928729230666|2.008301669237614","false","","Arthropoda->Decapoda","0.04086362361922039"
"dist_bray|correl_pearson|correl_spearman|dist_kullbackleibler|sim_mutInfo","11.353541408804569","","copresence","Arthropoda->Siphonophorae","5","0.4760698829074097|0.22637599642731246|0.753571428571428|1.5750769371719215|0.4444489695286622","dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|sim_mutInfo=unknown","dist_bray=0.273256266968672|correl_pearson=0.18565127266781706|correl_spearman=0.0029004402132720153|dist_kullbackleibler=6.037681572684805E-4|sim_mutInfo=0.22289529356758542","dist_bray=0.4760698829074097|correl_pearson=0.22637599642731246|correl_spearman=0.753571428571428|dist_kullbackleibler=1.5750769371719215|sim_mutInfo=0.4444489695286622","Arthropoda->Siphonophorae","0.6509780044000003","0.6516091900000001","0.04111398495471702","0.4760698829074097","1.569436298198834E-5","1.569436298198834E-5","1.2399960662345743E-4","0.44847580864185915|0.30966027086217524|0.7453493034335666|1.3972553853441576|0.39201275891398607","0.47370906292769105|0.2574565736574819|0.7556974669269658|1.5157087801106122|0.40114917007400575","100.0|100.0|100.0|100.0|100.0","0.11278028143976648|0.17983512230891077|0.07826449841457239|0.4850496621419159|0.1414842759891618","false","","Arthropoda->Siphonophorae","1.2399960662345743E-4"
"sim_mutInfo|dist_bray|correl_spearman|correl_pearson|dist_kullbackleibler","6.592424242424242","","copresence","Arthropoda->Leptothecata","5","0.2970906549457055|0.42698960263907504|0.7846938775510198|0.597924134272936|1.207085735485068","sim_mutInfo=unknown|dist_bray=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","sim_mutInfo=0.2419906177078388|dist_bray=0.16187555447318902|correl_spearman=0.0021603198128989365|correl_pearson=0.08245703123568965|dist_kullbackleibler=4.807002595974552E-8","sim_mutInfo=0.2970906549457055|dist_bray=0.42698960263907504|correl_spearman=0.7846938775510198|correl_pearson=0.597924134272936|dist_kullbackleibler=1.207085735485068","Arthropoda->Leptothecata","0.1103129137","0.10951685","0.04929678506695578","0.2970906549457055","1.51151091642987E-10","1.51151091642987E-10","2.945766830464436E-9","0.40591620913012455|0.41782333309856573|0.7729292672915216|0.5839028957364707|1.1759575101613902","0.3915012283411192|0.4281630919432632|0.7887126095421291|0.5930567560872835|1.1133414441629532","100.0|100.0|100.0|100.0|100.0","0.1783732075709676|0.08059036579684951|0.07939822627819573|0.20381158893458212|0.3389857310339291","true","","Arthropoda->Leptothecata","2.945766830464436E-9"
"sim_mutInfo|dist_kullbackleibler|correl_spearman|correl_pearson|dist_bray","8.542430297693459","","copresence","Arthropoda->Anthozoa","5","0.340911007720754|1.8342686833210773|0.7679429280264544|0.1861071590334448|0.4981447352524345","sim_mutInfo=unknown|dist_kullbackleibler=copresence|correl_spearman=copresence|correl_pearson=copresence|dist_bray=copresence","sim_mutInfo=0.17825000501617272|dist_kullbackleibler=2.65982990282132E-4|correl_spearman=6.979005407361516E-4|correl_pearson=0.24825244655591439|dist_bray=0.2884484273354857","sim_mutInfo=0.340911007720754|dist_kullbackleibler=1.8342686833210773|correl_spearman=0.7679429280264544|correl_pearson=0.1861071590334448|dist_bray=0.4981447352524345","Arthropoda->Anthozoa","0.11122555900000007","0.10379586","0.045153546287909116","0.340911007720754","1.8571602897754502E-6","1.8571602897754502E-6","1.7326910363117765E-5","0.4467037119907716|1.6623187159624564|0.7598642827968706|0.2723143474181904|0.4722103198403202","0.46191234673935355|1.7941534294724344|0.7700812347345738|0.20098523309377903|0.4819933035254021","100.0|100.0|100.0|100.0|100.0","0.13237776760122735|0.633581739586605|0.06150822085755133|0.19589091789722843|0.11266328409384052","false","","Arthropoda->Anthozoa","1.7326910363117765E-5"
"dist_kullbackleibler|dist_bray|correl_spearman","8.43279046040656","","copresence","Arthropoda->Hydrozoa","3","1.7064278872416743|0.47221197892068656|0.7710204081632648","dist_kullbackleibler=copresence|dist_bray=copresence|correl_spearman=copresence","dist_kullbackleibler=0.009776228152885924|dist_bray=0.2992217537886275|correl_spearman=0.0017018360815113653","dist_kullbackleibler=1.7064278872416743|dist_bray=0.47221197892068656|correl_spearman=0.7710204081632648","Arthropoda->Hydrozoa","3.2680929619999994","3.2334998500000003","0.5908948196908903","1.7064278872416743","0.0027926671403550873","0.0027926671403550873","0.012005730794565744","1.5273524500259572|0.45348848555333937|0.7614417120035428","1.6665129372725387|0.4705580678366131|0.7710269750563086","100.0|100.0|100.0","0.5558513088342838|0.11031051871530148|0.08014941060708906","false","","Arthropoda->Hydrozoa","0.012005730794565744"
